country,country_code,date,download_kbps,upload_kbps,total_tests,distance_miles
Sweden,SE,10/4/2008,13229.8,5708.39,43724,142.877
Sweden,SE,10/5/2008,13108.2,5613.04,43907,142.286
Sweden,SE,10/6/2008,13089,5609.56,43915,142.818
Sweden,SE,10/7/2008,13110.4,5619.56,43861,142.809
Sweden,SE,10/8/2008,13092.2,5605.73,43580,142.801
Sweden,SE,10/9/2008,13160.7,5625.3,43396,142.914
Sweden,SE,10/10/2008,13086.4,5578.09,43222,143.189
Sweden,SE,10/11/2008,13073.5,5543.83,43242,142.634
Sweden,SE,10/12/2008,12984,5489.57,43095,142.207
Sweden,SE,10/13/2008,12997.9,5477.63,43130,142.471
Sweden,SE,10/14/2008,13058.7,5514.97,43158,142.073
Sweden,SE,10/15/2008,13023.3,5471.22,42930,142.207
Sweden,SE,10/16/2008,13081.1,5454.71,42743,142.101
Sweden,SE,10/17/2008,13081.5,5431.88,42781,141.63
Sweden,SE,10/18/2008,13031.9,5394.05,42925,141.371
Sweden,SE,10/19/2008,12997.7,5350.48,42940,141.328
Sweden,SE,10/20/2008,12978.8,5343.9,43087,141.504
Sweden,SE,10/21/2008,12958,5324.77,43426,142.069
Sweden,SE,10/22/2008,13075.5,5348.56,43237,142.283
Sweden,SE,10/23/2008,13068.2,5326.55,43091,141.967
Sweden,SE,10/24/2008,13064.6,5273.94,43081,141.967
Sweden,SE,10/25/2008,13067.2,5254.54,43253,141.916
Sweden,SE,10/26/2008,13059.3,5212.49,43532,141.626
Sweden,SE,10/27/2008,13043.1,5197.24,43873,141.595
Sweden,SE,10/28/2008,13073.9,5200.89,44300,141.694
Sweden,SE,10/29/2008,13075.8,5189.16,44740,141.958
Sweden,SE,10/30/2008,13060.9,5143.37,44775,142.511
Sweden,SE,10/31/2008,13103.7,5152.77,44615,142.318
Sweden,SE,11/1/2008,13103.6,5126.93,44758,141.862
Sweden,SE,11/2/2008,13110.7,5092.1,45179,141.597
Sweden,SE,11/3/2008,13197.8,5164.62,45457,141.464
Sweden,SE,11/4/2008,13295,5217.57,45450,141.545
Sweden,SE,11/5/2008,13348.4,5220.39,45390,141.352
Sweden,SE,11/6/2008,13317.6,5185.34,45492,141.287
Sweden,SE,11/7/2008,13327.1,5179.97,45452,140.82
Sweden,SE,11/8/2008,13288.9,5132.55,45416,140.891
Sweden,SE,11/9/2008,13282.9,5095.3,45745,140.79
Sweden,SE,11/10/2008,13239.4,5063.22,45740,140.896
Sweden,SE,11/11/2008,13262.6,5084.74,45907,141.384
Sweden,SE,11/12/2008,13255.2,5069.32,45977,141.371
Sweden,SE,11/13/2008,13278.4,5077.9,45991,141.803
Sweden,SE,11/14/2008,13397.9,5154.99,45873,141.864
Sweden,SE,11/15/2008,13334.5,5136.71,46039,141.927
Sweden,SE,11/16/2008,13304.3,5111.48,45994,142.14
Sweden,SE,11/17/2008,13336.2,5135.11,45960,142.164
Sweden,SE,11/18/2008,13372.5,5156.79,45997,142.307
Sweden,SE,11/19/2008,13402.8,5180.64,46043,142.611
Sweden,SE,11/20/2008,13472.5,5212.15,45685,142.4
Sweden,SE,11/21/2008,13456.4,5222.99,45690,142.563
Sweden,SE,11/22/2008,13417.8,5190.98,45702,142.47
Sweden,SE,11/23/2008,13441.2,5152.48,45815,142.271
Sweden,SE,11/24/2008,13494.9,5173.53,45796,142.462
Sweden,SE,11/25/2008,13538.1,5209.74,45478,142.574
Sweden,SE,11/26/2008,13655.4,5266.38,45300,142.812
Sweden,SE,11/27/2008,13724.4,5316.87,44854,142.817
Sweden,SE,11/28/2008,13778.8,5334.94,44402,142.858
Sweden,SE,11/29/2008,13857.9,5375.03,44257,142.322
Sweden,SE,11/30/2008,13879.2,5344.26,44272,142.617
Sweden,SE,12/1/2008,13961.6,5377.58,44145,142.935
Sweden,SE,12/2/2008,13953.7,5401.59,43864,143.356
Sweden,SE,12/3/2008,13965.7,5347.89,43728,143.788
Sweden,SE,12/4/2008,13962.6,5356.46,43542,144.047
Sweden,SE,12/5/2008,14011.6,5342.39,43492,144.244
Sweden,SE,12/6/2008,14049.8,5346.56,43223,144.735
Sweden,SE,12/7/2008,14039.9,5314.57,43414,145.093
Sweden,SE,12/8/2008,14035.9,5320.8,43441,144.899
Sweden,SE,12/9/2008,14140.3,5374.32,43317,145.35
Sweden,SE,12/10/2008,14188,5380.35,43205,145.928
Sweden,SE,12/11/2008,14282.3,5389.35,43024,145.752
Sweden,SE,12/12/2008,14294.4,5403.17,42681,145.814
Sweden,SE,12/13/2008,14254.2,5368.55,42702,145.352
Sweden,SE,12/14/2008,14215,5284.56,42720,145.015
Sweden,SE,12/15/2008,14293.9,5325.81,42702,145.161
Sweden,SE,12/16/2008,14357.1,5364.82,42572,145.385
Sweden,SE,12/17/2008,14383.5,5333.07,42404,145.719
Sweden,SE,12/18/2008,14428.4,5356.9,42271,145.877
Sweden,SE,12/19/2008,14458.3,5339.86,42018,145.516
Sweden,SE,12/20/2008,14478.6,5316.63,41928,145.787
Sweden,SE,12/21/2008,14485.4,5282.24,42152,145.729
Sweden,SE,12/22/2008,14518.4,5294.89,42099,146.288
Sweden,SE,12/23/2008,14473.8,5318.53,41815,146.198
Sweden,SE,12/24/2008,14436,5288.65,41344,145.932
Sweden,SE,12/25/2008,14389.8,5289.78,41129,145.912
Sweden,SE,12/26/2008,14265.1,5218.77,40968,145.752
Sweden,SE,12/27/2008,14159.5,5157.57,41001,145.407
Sweden,SE,12/28/2008,14052.3,5099.68,41012,145.209
Sweden,SE,12/29/2008,14038,5080.66,41152,145.33
Sweden,SE,12/30/2008,13986.8,5067.91,41061,145.072
Sweden,SE,12/31/2008,13918.8,5031.11,40511,145.152
Sweden,SE,1/1/2009,13946.1,4993.29,40292,145.034
Sweden,SE,1/2/2009,13931.3,4974.88,40406,144.657
Sweden,SE,1/3/2009,13917.5,4926.09,40505,144.349
Sweden,SE,1/4/2009,13829.2,4895.71,40699,144.256
Sweden,SE,1/5/2009,13916.8,4937.29,41092,143.459
Sweden,SE,1/6/2009,13866.7,4922.56,41087,143.277
Sweden,SE,1/7/2009,13915.8,4960.84,41249,143.32
Sweden,SE,1/8/2009,13898.9,4954.55,41288,142.951
Sweden,SE,1/9/2009,13982.5,4995.66,41417,142.54
Sweden,SE,1/10/2009,13951.5,4987.74,41592,142.424
Sweden,SE,1/11/2009,13968.3,4969.58,41856,142.252
Sweden,SE,1/12/2009,14018.4,4979.72,41726,142.292
Sweden,SE,1/13/2009,14029,5005.04,41759,142.275
Sweden,SE,1/14/2009,13980.7,4987.58,41658,142.249
Sweden,SE,1/15/2009,14028.7,4983.33,42327,141.99
Sweden,SE,1/16/2009,14029.1,5005.71,42892,141.754
Sweden,SE,1/17/2009,14006.5,4966.47,43574,141.228
Sweden,SE,1/18/2009,13984.2,4945.06,44266,140.887
Sweden,SE,1/19/2009,13970.3,4949.2,44772,140.902
Sweden,SE,1/20/2009,13953.4,4965.17,44915,140.837
Sweden,SE,1/21/2009,13955,4981.77,45265,140.702
Sweden,SE,1/22/2009,13966.6,5000.07,45542,140.861
Sweden,SE,1/23/2009,13957.3,5022.44,46166,141.079
Sweden,SE,1/24/2009,13974.9,4987.91,46791,140.98
Sweden,SE,1/25/2009,14019.5,5005.04,47283,140.943
Sweden,SE,1/26/2009,14079.2,5021.26,47363,141.276
Sweden,SE,1/27/2009,14162.2,5059.31,47619,141.191
Sweden,SE,1/28/2009,14207.9,5086.55,47697,141.031
Sweden,SE,1/29/2009,14272.6,5112.86,48026,141.529
Sweden,SE,1/30/2009,14325.8,5142.17,48628,141.604
Sweden,SE,1/31/2009,14373.5,5178.61,49048,141.383
Sweden,SE,2/1/2009,14322.6,5167.42,49120,141.545
Sweden,SE,2/2/2009,14348.6,5202.56,49422,141.669
Sweden,SE,2/3/2009,14485.8,5321.89,50017,142.308
Sweden,SE,2/4/2009,14484.9,5355.99,49969,142.902
Sweden,SE,2/5/2009,14545.1,5394.84,49990,143.084
Sweden,SE,2/6/2009,14576.1,5395.71,50025,143.208
Sweden,SE,2/7/2009,14547.8,5386.11,49998,142.97
Sweden,SE,2/8/2009,14486,5348.78,50149,142.823
Sweden,SE,2/9/2009,14528.8,5362.23,50156,142.9
Sweden,SE,2/10/2009,14570,5373.68,50153,142.963
Sweden,SE,2/11/2009,14606.7,5378.97,50322,143.389
Sweden,SE,2/12/2009,14621.3,5403.63,50248,143.603
Sweden,SE,2/13/2009,14658.4,5422.2,50216,143.75
Sweden,SE,2/14/2009,14613.6,5403.23,49720,143.862
Sweden,SE,2/15/2009,14584.7,5381.28,49384,143.637
Sweden,SE,2/16/2009,14568.1,5382.52,49068,143.895
Sweden,SE,2/17/2009,14636.8,5425.98,48534,144.27
Sweden,SE,2/18/2009,14605.4,5422.12,48222,144.173
Sweden,SE,2/19/2009,14673.6,5428.4,48059,144.232
Sweden,SE,2/20/2009,14687.8,5421.48,48070,144.813
Sweden,SE,2/21/2009,14751.6,5407.15,48041,144.679
Sweden,SE,2/22/2009,14826.3,5419.83,48175,144.71
Sweden,SE,2/23/2009,14824.6,5446.65,48080,144.89
Sweden,SE,2/24/2009,14874.4,5462.89,47901,145.192
Sweden,SE,2/25/2009,14892.4,5460.79,47778,144.875
Sweden,SE,2/26/2009,14910.1,5477.1,47674,144.785
Sweden,SE,2/27/2009,14872.5,5460.62,47365,144.917
Sweden,SE,2/28/2009,14873.8,5440.41,47238,144.15
Sweden,SE,3/1/2009,14859.4,5416.54,47287,143.695
Sweden,SE,3/2/2009,14900.7,5484.89,47338,143.843
Sweden,SE,3/3/2009,14961.2,5517.93,47325,143.878
Sweden,SE,3/4/2009,15020.8,5548.52,47087,143.87
Sweden,SE,3/5/2009,14927.6,5471.61,46292,143.159
Sweden,SE,3/6/2009,14902.9,5452.57,46067,142.857
Sweden,SE,3/7/2009,14897.6,5433.78,45870,142.843
Sweden,SE,3/8/2009,14798,5372.73,45684,142.582
Sweden,SE,3/9/2009,14805.4,5378.46,45619,142.849
Sweden,SE,3/10/2009,14853.1,5416.23,45469,142.72
Sweden,SE,3/11/2009,14844,5435.96,45184,142.654
Sweden,SE,3/12/2009,14849.3,5486.73,44971,142.881
Sweden,SE,3/13/2009,14835,5512.33,44749,142.519
Sweden,SE,3/14/2009,14858.4,5485.15,44722,142.51
Sweden,SE,3/15/2009,14857.7,5471.37,44711,142.124
Sweden,SE,3/16/2009,14884.3,5513.86,44544,141.932
Sweden,SE,3/17/2009,14986.6,5549.9,44371,142.422
Sweden,SE,3/18/2009,15061.2,5595.28,43959,142.486
Sweden,SE,3/19/2009,15052.3,5601.3,43792,142.618
Sweden,SE,3/20/2009,15155.2,5665.71,43545,142.468
Sweden,SE,3/21/2009,15126.7,5644.08,43328,142.178
Sweden,SE,3/22/2009,15161.2,5638.45,42895,141.564
Sweden,SE,3/23/2009,15155.6,5677.07,42679,141.978
Sweden,SE,3/24/2009,15176.8,5704.44,42332,141.56
Sweden,SE,3/25/2009,15278.3,5760.47,42027,141.824
Sweden,SE,3/26/2009,15447.4,5847.13,42417,141.582
Sweden,SE,3/27/2009,15668,5909.57,43170,141.551
Sweden,SE,3/28/2009,15801.2,5907.04,43689,141.21
Sweden,SE,3/29/2009,15876.6,5905.98,44395,140.741
Sweden,SE,3/30/2009,16028.6,6018.97,45092,141.332
Sweden,SE,3/31/2009,16193.4,6062.63,45741,141.668
Sweden,SE,4/1/2009,16299.6,6071.78,46479,142.115
Sweden,SE,4/2/2009,16493.7,6168.83,47105,142.262
Sweden,SE,4/3/2009,16602.7,6180.67,47432,141.829
Sweden,SE,4/4/2009,16683.7,6157.66,47921,141.649
Sweden,SE,4/5/2009,16699.6,6114.56,48572,141.099
Sweden,SE,4/6/2009,16759.1,6156.95,49171,140.53
Sweden,SE,4/7/2009,16956.4,6252.2,49892,140.651
Sweden,SE,4/8/2009,17073.4,6269.19,50553,140.632
Sweden,SE,4/9/2009,17108.5,6243.87,50846,140.764
Sweden,SE,4/10/2009,17090.5,6196.07,51181,140.706
Sweden,SE,4/11/2009,17094.3,6145.62,51330,140.709
Sweden,SE,4/12/2009,17083.5,6090.39,51454,140.586
Sweden,SE,4/13/2009,17083.6,6069.48,51774,140.231
Sweden,SE,4/14/2009,17148.7,6103.06,52125,140.452
Sweden,SE,4/15/2009,17163.9,6096.82,52538,140.763
Sweden,SE,4/16/2009,17186.5,6117.95,52898,140.424
Sweden,SE,4/17/2009,17214.3,6114.24,53309,140.954
Sweden,SE,4/18/2009,17240.9,6098.75,53716,141.633
Sweden,SE,4/19/2009,17219.8,6025.63,54210,142.813
Sweden,SE,4/20/2009,17290.9,6061.71,54710,142.756
Sweden,SE,4/21/2009,17403.9,6118.33,55194,142.324
Sweden,SE,4/22/2009,17505.4,6139.84,55775,142.198
Sweden,SE,4/23/2009,17606.5,6155.57,56339,142.144
Sweden,SE,4/24/2009,17639.4,6147.22,56598,141.855
Sweden,SE,4/25/2009,17710.1,6124.76,56355,141.857
Sweden,SE,4/26/2009,17649.8,6103.45,55843,141.861
Sweden,SE,4/27/2009,17652.8,6133.35,55656,141.766
Sweden,SE,4/28/2009,17722.3,6190.74,55465,142.193
Sweden,SE,4/29/2009,17707.2,6161.42,55043,141.76
Sweden,SE,4/30/2009,17643.9,6152.39,54453,141.873
Sweden,SE,5/1/2009,17594,6085.97,53817,141.5
Sweden,SE,5/2/2009,17501.7,6006.34,53299,141.271
Sweden,SE,5/3/2009,17488.1,5969.95,53373,141.446
Sweden,SE,5/4/2009,17514.4,6052.59,53420,141.693
Sweden,SE,5/5/2009,17558.7,6103.41,53695,142.117
Sweden,SE,5/6/2009,17559,6102.99,53818,142.493
Sweden,SE,5/7/2009,17469.5,6077.2,53799,142.507
Sweden,SE,5/8/2009,17413.8,6066.17,53374,142.38
Sweden,SE,5/9/2009,17477.6,6084.32,53303,142.55
Sweden,SE,5/10/2009,17541.9,6118.48,53488,142.447
Sweden,SE,5/11/2009,17547.1,6172.14,54022,142.004
Sweden,SE,5/12/2009,17615.4,6250.82,54475,141.926
Sweden,SE,5/13/2009,17659,6312.19,54558,141.91
Sweden,SE,5/14/2009,17631.9,6302.16,54382,142.004
Sweden,SE,5/15/2009,17708.8,6328.61,54336,141.714
Sweden,SE,5/16/2009,17672.7,6306.43,54197,142.504
Sweden,SE,5/17/2009,17636.5,6301.59,54303,142.465
Sweden,SE,5/18/2009,17673.3,6311.11,54464,142.125
Sweden,SE,5/19/2009,17712.1,6370.41,54275,140.785
Sweden,SE,5/20/2009,17664.8,6368.04,54209,140.73
Sweden,SE,5/21/2009,17556.8,6310.93,54318,140.837
Sweden,SE,5/22/2009,17475.1,6271.44,54226,140.468
Sweden,SE,5/23/2009,17384.3,6244.1,53755,140.372
Sweden,SE,5/24/2009,17378.8,6251.24,53896,140.037
Sweden,SE,5/25/2009,17289.3,6247,53963,140.097
Sweden,SE,5/26/2009,17310.5,6248.64,54037,140.465
Sweden,SE,5/27/2009,17241.4,6224.4,53784,140.839
Sweden,SE,5/28/2009,17208.2,6200.87,53606,140.766
Sweden,SE,5/29/2009,17229.3,6207.51,53318,140.824
Sweden,SE,5/30/2009,17271.1,6193.93,53007,140.87
Sweden,SE,5/31/2009,17296.2,6208.43,52721,140.498
Sweden,SE,6/1/2009,17290.9,6222.55,52686,140.187
Sweden,SE,6/2/2009,17244.3,6220.81,52552,139.784
Sweden,SE,6/3/2009,17217.7,6162.97,52666,139.094
Sweden,SE,6/4/2009,17194.1,6136.98,52090,138.376
Sweden,SE,6/5/2009,17190.4,6121.73,51561,137.919
Sweden,SE,6/6/2009,17191.3,6077.18,50935,137.438
Sweden,SE,6/7/2009,17185,6062.88,50964,137.118
Sweden,SE,6/8/2009,17124.9,6062.59,51015,136.395
Sweden,SE,6/9/2009,17151.6,6095.96,50983,136.211
Sweden,SE,6/10/2009,17184.3,6081.14,50995,136.031
Sweden,SE,6/11/2009,17122.9,6028.79,50843,135.764
Sweden,SE,6/12/2009,17025.4,5982.22,50912,135.374
Sweden,SE,6/13/2009,17010.2,5953.91,50828,134.995
Sweden,SE,6/14/2009,16910,5904.93,51037,134.65
Sweden,SE,6/15/2009,16861.4,5902.59,51512,133.405
Sweden,SE,6/16/2009,16875.1,5907.91,51565,132.36
Sweden,SE,6/17/2009,16794,5887.78,51328,131.491
Sweden,SE,6/18/2009,16731.4,5857.05,51503,131.367
Sweden,SE,6/19/2009,16630.8,5798.57,51184,130.976
Sweden,SE,6/20/2009,16625.6,5806.44,51041,130.601
Sweden,SE,6/21/2009,16551.4,5785.01,50859,130.135
Sweden,SE,6/22/2009,16490.4,5764.61,51144,130.368
Sweden,SE,6/23/2009,16416.4,5722.57,51109,129.993
Sweden,SE,6/24/2009,16282.8,5666.69,50906,129.303
Sweden,SE,6/25/2009,16202.4,5663.99,50841,128.458
Sweden,SE,6/26/2009,16149.9,5664,50889,127.851
Sweden,SE,6/27/2009,16037.4,5604.34,50882,127.248
Sweden,SE,6/28/2009,15870.4,5530.96,51048,127.233
Sweden,SE,6/29/2009,15782.6,5535.91,51756,126.575
Sweden,SE,6/30/2009,15695.7,5521.31,52263,126.595
Sweden,SE,7/1/2009,15634.9,5522.33,52432,126.368
Sweden,SE,7/2/2009,15590.5,5553.34,52436,126.429
Sweden,SE,7/3/2009,15480.5,5534.06,52291,126.16
Sweden,SE,7/4/2009,15450.6,5514.92,51987,126.215
Sweden,SE,7/5/2009,15349.4,5471.43,52233,126.167
Sweden,SE,7/6/2009,15281.4,5489.51,52889,125.972
Sweden,SE,7/7/2009,15228.1,5494.26,53115,125.672
Sweden,SE,7/8/2009,15185.4,5479.81,53138,125.698
Sweden,SE,7/9/2009,15072.3,5432.8,53385,125.531
Sweden,SE,7/10/2009,14934.3,5378.45,53336,125.645
Sweden,SE,7/11/2009,14873.2,5372.66,53246,125.574
Sweden,SE,7/12/2009,14933.6,5405.91,53228,125.462
Sweden,SE,7/13/2009,14885,5409.13,53732,125.368
Sweden,SE,7/14/2009,14874.2,5419.68,53861,125.597
Sweden,SE,7/15/2009,14925.4,5451.82,53439,125.65
Sweden,SE,7/16/2009,14904.4,5487.76,53594,125.509
Sweden,SE,7/17/2009,15074.8,5571.34,53788,125.44
Sweden,SE,7/18/2009,15038.6,5588.1,53614,124.833
Sweden,SE,7/19/2009,15067.5,5621.22,54074,124.508
Sweden,SE,7/20/2009,15088,5661.01,54333,124.271
Sweden,SE,7/21/2009,15167.1,5724,54736,124.464
Sweden,SE,7/22/2009,15179.9,5744.6,54833,124.101
Sweden,SE,7/23/2009,15193.5,5762.1,55280,124.643
Sweden,SE,7/24/2009,15237.4,5820.72,55546,124.436
Sweden,SE,7/25/2009,15238,5823.61,55507,124.477
Sweden,SE,7/26/2009,15278.4,5859.77,55692,124.402
Sweden,SE,7/27/2009,15313.3,5903.12,56266,124.297
Sweden,SE,7/28/2009,15396.8,5957.96,56540,123.635
Sweden,SE,7/29/2009,15396.4,5969.2,56351,123.5
Sweden,SE,7/30/2009,15429.6,5984.99,56467,123.283
Sweden,SE,7/31/2009,15510.8,6002.49,56429,123.355
Sweden,SE,8/1/2009,15526.4,5987.19,56333,123.126
Sweden,SE,8/2/2009,15607.8,6010.31,56401,123.401
Sweden,SE,8/3/2009,15760.3,6054.19,57282,123.185
Sweden,SE,8/4/2009,15825,6102.85,57695,123.34
Sweden,SE,8/5/2009,16014.5,6158.81,57608,123.258
Sweden,SE,8/6/2009,16090.4,6208.68,57634,123.249
Sweden,SE,8/7/2009,16118.4,6245.65,57643,123.354
Sweden,SE,8/8/2009,16172.5,6295.53,57193,123.323
Sweden,SE,8/9/2009,16228.5,6351.76,57066,123.08
Sweden,SE,8/10/2009,16344.9,6409.72,57466,123.247
Sweden,SE,8/11/2009,16340.9,6431.77,57865,123.599
Sweden,SE,8/12/2009,16379.2,6463.39,58517,123.632
Sweden,SE,8/13/2009,16460.9,6510.7,58968,123.134
Sweden,SE,8/14/2009,16439.4,6483.97,59312,122.974
Sweden,SE,8/15/2009,16476.7,6470.85,59047,123.006
Sweden,SE,8/16/2009,16312.4,6403.63,59266,122.655
Sweden,SE,8/17/2009,16384.9,6411.74,60297,122.689
Sweden,SE,8/18/2009,16476.5,6477.51,60990,122.531
Sweden,SE,8/19/2009,16485.5,6498.24,60924,122.247
Sweden,SE,8/20/2009,16501.5,6524.34,60842,122.076
Sweden,SE,8/21/2009,16545.4,6564.67,61219,122.222
Sweden,SE,8/22/2009,16561.3,6596.41,60989,121.612
Sweden,SE,8/23/2009,16637.5,6616.05,61436,122.106
Sweden,SE,8/24/2009,16717.4,6662.07,62150,122.257
Sweden,SE,8/25/2009,16765.8,6693.23,62586,122.387
Sweden,SE,8/26/2009,16925.8,6772.61,62814,122.407
Sweden,SE,8/27/2009,17055.3,6819.57,62995,122.804
Sweden,SE,8/28/2009,17109,6855.4,63247,123.294
Sweden,SE,8/29/2009,17147.4,6917.21,63385,123.475
Sweden,SE,8/30/2009,17122.4,6913.27,63922,123.517
Sweden,SE,8/31/2009,17120.9,6956.33,64740,123.685
Sweden,SE,9/1/2009,17126.3,6977.94,65540,123.651
Sweden,SE,9/2/2009,17182.6,7067.75,65958,125.064
Sweden,SE,9/3/2009,17280.3,7120.7,66208,125.027
Sweden,SE,9/4/2009,17270.5,7164.3,66598,125.277
Sweden,SE,9/5/2009,17306.3,7188.88,66859,125.527
Sweden,SE,9/6/2009,17335.3,7205.89,67497,125.443
Sweden,SE,9/7/2009,17374.6,7220.05,68199,125.426
Sweden,SE,9/8/2009,17486.2,7278.88,68611,125.439
Sweden,SE,9/9/2009,17505,7310.44,68889,125.368
Sweden,SE,9/10/2009,17593.9,7369.77,68813,125.231
Sweden,SE,9/11/2009,17727.6,7440.19,68310,125.034
Sweden,SE,9/12/2009,17754.5,7446.47,67960,125.118
Sweden,SE,9/13/2009,17774.8,7471.59,68179,125.181
Sweden,SE,9/14/2009,17793.6,7524.76,68846,125.197
Sweden,SE,9/15/2009,17850.2,7584.62,68997,125.319
Sweden,SE,9/16/2009,17873.7,7641.17,68425,125.194
Sweden,SE,9/17/2009,17856.5,7636.34,68069,125.89
Sweden,SE,9/18/2009,17920.3,7682.6,68094,126.265
Sweden,SE,9/19/2009,17975.8,7697.04,68213,126.61
Sweden,SE,9/20/2009,17961.5,7702.6,68115,126.811
Sweden,SE,9/21/2009,18004.5,7739.29,68447,127.285
Sweden,SE,9/22/2009,17988,7757.45,68442,127.225
Sweden,SE,9/23/2009,17968.6,7770.91,68338,127.594
Sweden,SE,9/24/2009,17974.5,7760.95,68325,127.634
Sweden,SE,9/25/2009,17905.9,7728.85,67827,127.901
Sweden,SE,9/26/2009,17790.8,7707.08,67608,128.163
Sweden,SE,9/27/2009,17791.4,7713.96,67893,128.281
Sweden,SE,9/28/2009,17805.6,7727.28,68031,128.442
Sweden,SE,9/29/2009,17801.1,7744.64,67974,128.325
Sweden,SE,9/30/2009,17854.4,7758.52,67991,128.362
Sweden,SE,10/1/2009,17860.4,7802.17,67833,127.887
Sweden,SE,10/2/2009,17726.1,7747.37,67467,126.672
Sweden,SE,10/3/2009,17636.1,7695.87,67380,126.505
Sweden,SE,10/4/2009,17550.8,7645.48,67905,126.014
Sweden,SE,10/5/2009,17562.1,7641.58,68112,125.888
Sweden,SE,10/6/2009,17605.4,7651.16,68056,126.113
Sweden,SE,10/7/2009,17630.8,7661.63,68027,126.509
Sweden,SE,10/8/2009,17544,7613.29,68530,126.596
Sweden,SE,10/9/2009,17508.9,7591.36,68411,126.361
Sweden,SE,10/10/2009,17401.6,7533.96,68478,126.241
Sweden,SE,10/11/2009,17301.7,7473.95,68947,126.561
Sweden,SE,10/12/2009,17218.6,7464.39,69668,126.771
Sweden,SE,10/13/2009,17198.4,7470.1,70188,126.848
Sweden,SE,10/14/2009,17178.4,7455.94,70096,127.136
Sweden,SE,10/15/2009,17215.4,7450.69,70266,127.604
Sweden,SE,10/16/2009,17246.9,7459.56,70661,128.09
Sweden,SE,10/17/2009,17244.8,7435.1,70560,127.965
Sweden,SE,10/18/2009,17211.9,7382.9,70875,127.865
Sweden,SE,10/19/2009,17224.2,7414.22,71164,127.562
Sweden,SE,10/20/2009,17268.7,7428.41,71445,127.217
Sweden,SE,10/21/2009,17287.7,7428.12,71697,127.185
Sweden,SE,10/22/2009,17312.3,7440.63,71563,127.01
Sweden,SE,10/23/2009,17300.3,7437.75,71477,126.713
Sweden,SE,10/24/2009,17287,7420.7,71605,126.608
Sweden,SE,10/25/2009,17274.7,7414.26,72154,126.379
Sweden,SE,10/26/2009,17338.7,7435.35,72544,126.3
Sweden,SE,10/27/2009,17375.4,7441.69,72348,126.001
Sweden,SE,10/28/2009,17417.1,7454.56,72310,125.871
Sweden,SE,10/29/2009,17509.2,7514.88,72608,125.953
Sweden,SE,10/30/2009,17460.6,7516.49,72652,126.096
Sweden,SE,10/31/2009,17446.2,7477.91,72216,126.564
Sweden,SE,11/1/2009,17461.3,7483.87,72465,126.512
Sweden,SE,11/2/2009,17492.1,7524.28,72569,126.373
Sweden,SE,11/3/2009,17588,7583.5,72141,126.686
Sweden,SE,11/4/2009,17620.6,7623.91,72459,126.736
Sweden,SE,11/5/2009,17578.9,7637.32,72404,126.212
Sweden,SE,11/6/2009,17580.5,7645.29,72537,125.828
Sweden,SE,11/7/2009,17628.3,7660.34,72582,125.655
Sweden,SE,11/8/2009,17601.3,7645.13,73069,125.807
Sweden,SE,11/9/2009,17687,7681,73259,125.985
Sweden,SE,11/10/2009,17713.9,7701.46,73233,125.751
Sweden,SE,11/11/2009,17870.1,7730.23,72837,125.739
Sweden,SE,11/12/2009,17957.7,7762.26,72590,125.672
Sweden,SE,11/13/2009,17981.6,7748.62,72690,125.365
Sweden,SE,11/14/2009,17948.7,7719.4,72764,125.086
Sweden,SE,11/15/2009,17924.3,7698.44,72746,124.784
Sweden,SE,11/16/2009,18011.7,7769.78,73326,124.523
Sweden,SE,11/17/2009,18077.3,7823.72,73653,124.544
Sweden,SE,11/18/2009,18055.3,7780.45,73998,124.65
Sweden,SE,11/19/2009,18124.3,7796.54,74129,124.595
Sweden,SE,11/20/2009,18116.1,7774.46,74078,124.602
Sweden,SE,11/21/2009,18117.7,7754.54,74422,124.608
Sweden,SE,11/22/2009,18152.7,7750.44,74914,124.58
Sweden,SE,11/23/2009,18224.8,7785.26,75190,124.653
Sweden,SE,11/24/2009,18269.9,7807.38,75184,124.899
Sweden,SE,11/25/2009,18363.9,7824.48,75551,124.788
Sweden,SE,11/26/2009,18483.3,7854.03,75874,124.631
Sweden,SE,11/27/2009,18536.5,7874.44,75928,124.723
Sweden,SE,11/28/2009,18504.8,7822.9,75821,124.647
Sweden,SE,11/29/2009,18600,7849.82,76044,124.625
Sweden,SE,11/30/2009,18694.8,7906.76,76744,124.745
Sweden,SE,12/1/2009,18762.1,7934.6,77015,124.825
Sweden,SE,12/2/2009,18889.2,7964.17,77237,124.788
Sweden,SE,12/3/2009,18959.3,7943.69,77572,124.972
Sweden,SE,12/4/2009,19043.6,7944.62,77229,124.674
Sweden,SE,12/5/2009,19102.2,7924.6,77481,124.754
Sweden,SE,12/6/2009,19117.2,7900.85,77621,124.494
Sweden,SE,12/7/2009,19187.8,7909.45,77566,124.566
Sweden,SE,12/8/2009,19393.3,7980.71,77635,124.478
Sweden,SE,12/9/2009,19452.4,7979.79,77626,124.425
Sweden,SE,12/10/2009,19607.7,8066.93,77556,124.382
Sweden,SE,12/11/2009,19569.8,8067.16,77589,124.23
Sweden,SE,12/12/2009,19644.8,8066.58,77312,123.995
Sweden,SE,12/13/2009,19701.6,8063.92,77179,123.768
Sweden,SE,12/14/2009,19808,8093.73,77200,123.414
Sweden,SE,12/15/2009,19906.9,8125.79,77091,123.243
